year,state_postcode,initiative,BOS_topic,BOS_summary,passed,notes
2020,NV,0,FUNCT," Changed rules regarding the pardon board, in part by requiring more meetings of the board each year than is currently required by statute and in part by eliminating an existing requirement that a majority in support of a pardon include the governor (the gov no longer needs to be included) ",1,BOS_topic coded by RWB
2020,NV,0,SUFF/ELECT, add a declaration of voters’ rights to the constitution taking what is currently statutory and making it constitutional it is mostly procedural guarantees ,1,BOS_topic coded by RWB
2020,NV,1,MISC," require renewable energy portfolio of 50 percent, as the second required second leg of approval process ",1,BOS_topic coded by RWB
2020,NJ,0,MISC," legalize marijuana (interesting to see the motivation  because enough legislators balked at doing this by statute, and passing the measure as a constitutional amendment to be approved by voters was sufficient to sway some legislators to vote yes) ",1,BOS_topic coded by RWB
2020,NJ,0,FIN, allow peacetime veterans and not just wartime veterans to benefit from a property tax break ,1,BOS_topic coded by RWB
2020,NJ,0,SUFF/ELECT, postpone drawing of new legislative districts after 2020 census until after 2021 elections ,1,BOS_topic coded by RWB
2020,NM,0,FUNCT, make public service commission appointed rather than elected ,1,BOS_topic coded by RWB
2020,NM,0,LOCAL," allow legislature to alter terms and dates ofLOCAL offices/positions was in direct response to a 2019 state court ruling blocking a prior legislative effort to accomplish this goal, where the judge advised the legislature that it could pass a constitutional amendment to allow this to be done (a clear court-responsive amendment) ",1,BOS_topic coded by RWB
2020,ND,0,FUNCT, change composition of higher education board ,0,BOS_topic coded by RWB
2020,ND,0,AMEND, make it tougher to pass initiated amendments basically require them to pass in two elections (though if the legislature approves after the first election it takes effect) ,0,BOS_topic coded by RWB
2020,OK,1,MISC, Medicaid expansion ,1,BOS_topic coded by RWB
2020,OK,1,BOR, prohibit prior non-violent felony convictions from being used to enhance a sentence ,0,BOS_topic coded by RWB
2020,OK,0,FIN, redirect tobacco settlement money that would ordinarily go in a tobacco settlement fund to instead help pay for the recently approved Medicaid expansion ,0,BOS_topic coded by RWB
2020,OR,0,SUFF/ELECT, authorize legislature to enact contribution limits and other campaign-finance measures was a court-responsive amendment that overturned a 23-year old state court decision holding that the legislature lacked this power ,1,BOS_topic coded by RWB
2020,RI,0,MISC, remove Providence Plantations from the state name ,1,BOS_topic coded by RWB
2020,SD,1,JUD, legalize marijuana  but overturned on single-subject and amendment/revision grounds by aLOCAL judge,1,BOS_topic coded by RWB
2020,SD,0,FIN, authorize sports betting in Deadwood with revenue dedicated for a special purpose,1,BOS_topic coded by RWB
2020,UT,0,MISC, make the constitution gender-neutral in language ,1,BOS_topic coded by RWB
2020,UT,0,LEG, age-minimums for legislators apply at the time of election/appointment ,1,BOS_topic coded by RWB
2020,UT,0,BOR, slavery/involuntary servitude language removed ,1,BOS_topic coded by RWB
2020,UT,0,MISC, technical measure regarding water resources ofLOCAL area ,1,BOS_topic coded by RWB
2020,UT,0,BOR, add a right to hunt and fish ,1,BOS_topic coded by RWB
2020,UT,0,LEG, remove the legislative session start date from constitution and make it statutory ,1,BOS_topic coded by RWB
2020,UT,0,FIN," authorize the legislature to use revenue from income tax and intangible property tax to help disabled persons, in a situation where the constitution only allows this revenue to be used for education ",1,BOS_topic coded by RWB
2020,VA,0,SUFF/ELECT, create independent redistricting commission ,1,BOS_topic coded by RWB
2020,VA,0,FIN, car-tax exemption for totally disabled veteran ,1,BOS_topic coded by RWB
2020,WA,0,FIN, allow money in certain fund to be invested in stocks ,0,BOS_topic coded by RWB
2020,WI,0,BOR, Marys Law amendment  on spring ballot ,1,BOS_topic coded by RWB
2020,WY,0,DEBT," remove the debt limit onLOCAL sewer projects,it failed to get a majority of all voters in the election, even though it got a majority of votes cast on the amendment",0,BOS_topic coded by RWB
2021,CO,1,FIN," transfer control of certain funds from state treasurer to legislature (needed 55 percent to pass, but didn’t even get a majority) ",0,BOS_topic coded by RWB
2021,LA,0,FIN, Create a commission to provide for electronic filing and collection of sales taxes ,0,BOS_topic coded by RWB
2021,LA,0,FIN, Lower the maximum allowable income tax rate from 6 to 4.75 percent and also removes the current policy by which federal taxes paid are deducted from what is required to be paid in state taxes ,1,BOS_topic coded by RWB
2021,LA,0,FIN, Allow levee districts to impose a property tax without voter approval ,0,BOS_topic coded by RWB
2021,LA,0,EXEC, Allow the governor more flexibility to redirect appropriated funds in a deficit situation ,0,BOS_topic coded by RWB
2021,ME,0,BOR," Recognize a right to food (have a natural, inherent and unalienable right to food, including the right to save and exchange seeds and the right to grow, raise, harvest, produce and consume the food of their own choosing for their own nourishment, sustenance, bodily health and well-being) ",1,BOS_topic coded by RWB
2021,NJ,0,MISC, Allow sports betting on college games played in NJ or involving NJ teams (this is the one exception to current sports-betting that is allowed in the state) ,0,BOS_topic coded by RWB
2021,NJ,0,MISC, Expand the list of groups that can hold bingos and raffles and use the proceeds to advance their own group (currently some groups are allowed to use proceeds for this purpose but others are not) ,1,BOS_topic coded by RWB
2021,NY,0,SUFF/ELECT," make various changes in redistricting process, including by making it easier for the majority party to approve redistricting plans and reducing minority party influence ",0,BOS_topic coded by RWB
2021,NY,0,BOR," Adds a Right to a Clean environment (Each person shall have a right to clean air and water, and a healthful environment) ",1,BOS_topic coded by RWB
2021,NY,0,SUFF/ELECT, authorizes same-day registration ,0,BOS_topic coded by RWB
2021,NY,0,SUFF/ELECT, authorizes no-excuse absentee voting ,0,BOS_topic coded by RWB
2021,NY,0,JUD, double the dollar amount of the cases that come under the NY Civil Court’s jurisdiction ,1,BOS_topic coded by RWB
2021,PA,0,LEG, Allow the legislature to overturn a governor’s emergency declaration by a concurrent resolution that requires a simple majority vote and can’t be vetoed by the governor ,1,BOS_topic coded by RWB
2021,PA,0,EXEC, Provide that any governor-declared state of emergency be approved by the legislature if it is to continue beyond 21 days ,1,BOS_topic coded by RWB
2021,PA,0,BOR, Add a new equal rights based on race-ethnicity provision (Equality of rights under the law shall not be denied or abridged in the Commonwealth of Pennsylvania because of the race or ethnicity of the individual) ,1,BOS_topic coded by RWB
2021,TX,0,MISC, authorize charitable raffles by professional rodeo associations (adding to list of existing pro sports organizations allowed to hold raffles) ,1,BOS_topic coded by RWB
2021,TX,0,DEBT, authorize counties to issue bonds to fix blighted transportation infrastructure buildings ,1,BOS_topic coded by RWB
2021,TX,0,BOR, no religious service can ever be limited or restricted ,1,BOS_topic coded by RWB
2021,TX,0,JUD, change eligibility requirements for judicial positions ,1,BOS_topic coded by RWB
2021,TX,0,JUD, authorize a judicial conduct commission to investigate and sanction judicial CANDIDATES and not just judicial officeholders ,1,BOS_topic coded by RWB
2021,TX,0,BOR," creates a right for residents of assisted-care facilities to have in-person visitation from a designated caregiver (has the right to designate an essential caregiver with whom the facility, residence, or center may not prohibit in-person visitation) ",1,BOS_topic coded by RWB
2021,TX,0,FIN, tax exemption for surviving spouses of disabled persons ,1,BOS_topic coded by RWB
2021,TX,0,FIN, tax exemption for surviving spouses of military fatally injured while on duty ,1,BOS_topic coded by RWB
2022,AL,0,LOCAL,,1,BOS_topic coded by RWB
2022,AL,0,LOCAL,,1,BOS_topic coded by RWB
2022,AL,0,LOCAL,,1,BOS_topic coded by RWB
2022,AL,0,LOCAL,,1,BOS_topic coded by RWB
2022,AL,0,LOCAL,,1,BOS_topic coded by RWB
2022,AL,0,LOCAL,,1,BOS_topic coded by RWB
2022,AL,0,LOCAL,,1,BOS_topic coded by RWB
2022,AL,0,LOCAL,,1,BOS_topic coded by RWB
2022,AL,0,LOCAL,,1,BOS_topic coded by RWB
2022,AL,0,LOCAL,,1,BOS_topic coded by RWB
2022,AL,0,LOCAL,,1,BOS_topic coded by RWB
2022,AL,0,LOCAL,,1,BOS_topic coded by RWB
2022,AL,0,LOCAL,,1,BOS_topic coded by RWB
2022,AL,0,LOCAL,,1,BOS_topic coded by RWB
2022,AL,0,LOCAL,,1,BOS_topic coded by RWB
2022,AL,0,LOCAL,,1,BOS_topic coded by RWB
2022,AL,0,LOCAL,,1,BOS_topic coded by RWB
2022,AL,0,LOCAL,,0,BOS_topic coded by RWB
2022,AL,0,LOCAL,,0,BOS_topic coded by RWB
2022,AL,0,,,1,
2022,AL,0,,,1,
2022,AL,0,,,1,
2022,AL,0,,,1,
2022,AL,0,,,1,
2022,AL,0,,,1,
2022,AL,0,,,1,
2022,AL,0,,,1,
2022,AL,0,,,1,
2022,AL,0,,,1,
2022,AZ,0,SUFF/ELECT, allow legislature to change citizen-approved statutes in a greater number of cases,0,BOS_topic coded by RWB
2022,AZ,0,LEG, require initiated statutes to meet a single-subject rule,1,BOS_topic coded by RWB
2022,AZ,0,FIN, consolidates existing sections of the constitution setting out property tax exemptions,1,BOS_topic coded by RWB
2022,AZ,0,EXEC, create an LG position,1,BOS_topic coded by RWB
2022,AZ,0,AMEND, set a 60-percent threshold for approving all ballot measures legislature-referred amendments or citizen-initiated statutes or amendments that increase taxes,1,BOS_topic coded by RWB
2022,AR,0,LEG, allow legislature to call itself into special session,0,BOS_topic coded by RWB
2022,AR,0,AMEND, a 60 percent threshold to approve ballot measures,0,BOS_topic coded by RWB
2022,AR,0,BOR, a religious freedom restoration amendment,0,BOS_topic coded by RWB
2022,AR,1,MISC, legalize marijuana,0,BOS_topic coded by RWB
2022,CA,0,BOR, abortion right,1,BOS_topic coded by RWB
2022,CA,1,MISC, allow sports betting at Indian casinos,0,BOS_topic coded by RWB
2022,CA,1,MISC, allow sports betting,0,BOS_topic coded by RWB
2022,CO,0,,,0,
2022,CO,0,,,0,
2022,CO,0,,,1,
2022,CT,0,SUFF/ELECT, Authorize early voting,1,BOS_topic coded by RWB
2022,FL,0,FIN, tax exemption measure,0,BOS_topic coded by RWB
2022,FL,0,FIN, tax exemption measure,0,BOS_topic coded by RWB
2022,FL,0,AMEND, abolish constitutional revision commission it got 50 percent but not 60 percent,0,BOS_topic coded by RWB
2022,GA,0,,,1,
2022,GA,0,,,1,
2022,ID,0,LEG, allow the legislature to call itself into special session,1,BOS_topic coded by RWB
2022,IL,0,BOR," add a right to collective bargaining it got 59 percent support, and more than 50 percent of support from voters in the election",1,BOS_topic coded by RWB
2022,IA,0,BOR, add a right to bear arms,1,BOS_topic coded by RWB
2022,KS,0,BOR, no right to abortion,0,BOS_topic coded by RWB
2022,KS,0,LEG, legislative veto of agency regulations,0,BOS_topic coded by RWB
2022,KS,0,,,0,
2022,KY,0,LEG, allow the legislature to call itself into special session and make other changes in the length of sessions,0,BOS_topic coded by RWB
2022,KY,0,BOR, no right to abortion,0,BOS_topic coded by RWB
2022,LA,0,,,1,
2022,LA,0,,,1,
2022,LA,0,,,1,
2022,LA,0,,,1,
2022,LA,0,,,1,
2022,LA,0,BOR, remove the involuntary servitude language (some supporters of the concept urged a no vote because the ballot language was seen as misleading),0,BOS_topic coded by RWB
2022,LA,0,SUFF/ELECT, stipulate that only citizens can vote in elections,1,BOS_topic coded by RWB
2022,LA,0,,,0,
2022,LA,0,,,0,
2022,LA,0,,,0,
2022,LA,0,,,0,
2022,MD,0,MISC, legalize marijuana,1,BOS_topic coded by RWB
2022,MD,0,,,1,
2022,MD,0,,,1,
2022,MD,0,,,1,
2022,MD,0,,,1,
2022,MA,0,FIN, add an additional 4 percent tax on income above $1 million (other income is taxed at 5 percent) and require the money to be spent for education and transportation,1,BOS_topic coded by RWB
2022,MI,0,FUNCT, change term limits rules,1,BOS_topic coded by RWB
2022,MI,1,SUFF/ELECT, add voting rights protections,1,BOS_topic coded by RWB
2022,MI,1,BOR, add a right to abortion ,1,BOS_topic coded by RWB
2022,MO,1,MISC, Legalize marijuana,1,BOS_topic coded by RWB
2022,MO,0,,,1,
2022,MO,0,,,1,
2022,MO,0,,,0,
2022,MT,0,BOR," add electronic data to the search-and-seizure clause “The people shall be secure in their persons, papers, electronic data and communications”",1,BOS_topic coded by RWB
2022,NE,1,SUFF/ELECT, add a photo ID requirement,1,BOS_topic coded by RWB
2022,NE,0,,,1,
2022,NV,0,BOR, add an anti-discrimination clause that includes sexual orientation and gender identity,1,BOS_topic coded by RWB
2022,NV,0,MISC, minimum wage increase,1,BOS_topic coded by RWB
2022,NV,1,SUFF/ELECT, top 5 ranked choice voting system but this was just the first leg of needed approvals,1,BOS_topic coded by RWB
2022,NH,0,,The 1 measure was not of interest it got 63 percent but needed 66.7 percent,0,
2022,NM,0,,,1,
2022,NM,0,,,1,
2022,NM,0,,,1,
2022,ND,1,LEG, impose term limits on legislators and governor the 16th state to currently impose legislative term limits,1,BOS_topic coded by RWB
2022,OH,0,BOR, allow bail to be set to hold more people for safety purposes,1,BOS_topic coded by RWB
2022,OH,0,SUFF/ELECT, require voters to be citizens,1,BOS_topic coded by RWB
2022,OR,0,BOR," a right to health care access to cost-effective, clinically appropriate and affordable health care as a fundamental right",1,BOS_topic coded by RWB
2022,OR,0,BOR, repeal involuntary servitude clause,1,BOS_topic coded by RWB
2022,OR,1,LEG, prohibit legislators from being reelected if they have excessive absences a response to walkouts,1,BOS_topic coded by RWB
2022,SC,0,FIN, increasing rainy-day fund contributions,1,BOS_topic coded by RWB
2022,SC,0,FIN, increasing rainy-day fund contributions,1,BOS_topic coded by RWB
2022,SD,0,FIN, require a 60 percent approval for ballot measures raising taxes or spending above a certain amount,0,BOS_topic coded by RWB
2022,SD,1,MISC, expand Medicaid,1,BOS_topic coded by RWB
2022,TN,0,BOR, add right to work,1,BOS_topic coded by RWB
2022,TN,0,BOR, eliminate involuntary servitude language,1,BOS_topic coded by RWB
2022,TN,0,,,1,
2022,TN,0,,,1,
2022,TX,0,,,0,
2022,TX,0,,,0,
2022,UT,0,,,0,
2022,VT,0,BOR, a right to abortion,1,BOS_topic coded by RWB
2022,VT,0,BOR, remove involuntary servitude language,1,BOS_topic coded by RWB
2022,WV,0,JUD, removing courts from impeachment proceedings,0,BOS_topic coded by RWB
2022,WV,0,BOR, incorporating churches,0,BOS_topic coded by RWB
2022,WV,0,FUNCT, requirement that the state board of education submit proposed rules to legislature for approval,0,BOS_topic coded by RWB
2022,WV,0,,,0,
2022,WY,0,,,0,
2022,WY,0,JUD, increase judicial retirement age from 70 to 75,0,BOS_topic coded by RWB
2023,DE,0,MISC, a long list of technical corrections to various constitutional provisions no substantive changes,,BOS_topic coded by RWB
2023,DE,0,LEG, changing by a few hours the time of legislative adjournment in June from midnight to 5 pm,,BOS_topic coded by RWB
2023,DE,0,LEG, requiring legislators to remain residents of their district throughout their terms,,BOS_topic coded by RWB
2023,DE,0,AMEND, changes the procedure for giving public notice of a proposed constitutional amendment before a legislative vote on the amendment (by allowing more discretion in how this notice is given),,BOS_topic coded by RWB
2023,LA,0,SUFF/ELECT, prohibit private funding of elections,1,BOS_topic coded by RWB
2023,LA,0,BOR, freedom to worship in person is a fundamental right worthy of highest protection,1,BOS_topic coded by RWB
2023,LA,0,FIN, require a certain percentage of revenue coming into the state to be paid into the retirement system,1,BOS_topic coded by RWB
2023,LA,0,FIN, disallow property tax exemptions to non-profits when a residential property is in disrepair and unsafe,1,BOS_topic coded by RWB
2023,LA,0,LEG, allow legislature to consider and overturn a veto in a regular session and without having to convene a separate session,1,BOS_topic coded by RWB
2023,LA,0,AMEND, repeal constitutional provisions regarding funds that are now defunct,1,BOS_topic coded by RWB
2023,LA,0,LOCAL, allowLOCALities to grant an additional property tax exemption to first responders,1,BOS_topic coded by RWB
2023,LA,0,LEG," allow legislature, upon a supermajority vote to use up to a certain amount of money in a rainy day fund to fund a budget deficit",0,BOS_topic coded by RWB
2023,ME,0,JUD, extend the time period for when judges must rule on a challenge to a ballot measure,1,BOS_topic coded by RWB
2023,ME,0,AMEND, a very complex provision  its approval basically provided for printing with copies of the Constitution a section (part of the Constitution) providing for treaty obligations to an Indian tribe,1,BOS_topic coded by RWB
2023,ME,0,SUFF/ELECT," remove an unenforceable requirement (not valid after various USSC decisions) holding that petition gatherers must be a state resident and registered voter  this rejection didn’t change anything, really, because the requirement would be unenforceable regardless of whether the amendment passes  this rejection didn’t change anything, really, because the requirement would be unenforceable regardless of whether the amendment passes",0,BOS_topic coded by RWB
2023,ME,0,SUFF/ELECT, remove an unenforceable provision (not valid after court decisions) disfranchising persons declared mentally ill,0,BOS_topic coded by RWB
2023,NY,0,DEBT, removing a certain debt limit on what low-population school districts (one class of school districts) could borrow,1,BOS_topic coded by RWB
2023,NY,0,DEBT, allow municipalities to exclude from their constitutional debt limits any money spent to build or repair sewage facilities,1,BOS_topic coded by RWB
2023,OH,1,AMEND, Increase difficulty of proposing and ratifying amendments  increase the geographic-distribution signature requirement for ICAs  and increase the ratification requirement to 60 percent for all amendments,0,BOS_topic coded by RWB
2023,OH,0,BOR, protect abortion rights,1,BOS_topic coded by RWB
2023,TX,0,BOR, a right to farm,1,BOS_topic coded by RWB
2023,TX,0,FIN, allow tax exemption for property used for child-care facilities,1,BOS_topic coded by RWB
2023,TX,0,FIN, prohibits any taxes on wealth,1,BOS_topic coded by RWB
2023,TX,0,FIN," increase the homestead exemption to $100,000",1,BOS_topic coded by RWB
2023,TX,0,FIN, renames and recasts a state fund to support university research,1,BOS_topic coded by RWB
2023,TX,0,FIN, creates a state fund to support water projects,1,BOS_topic coded by RWB
2023,TX,0,FIN, creates a state electric fund to support electricity generation,1,BOS_topic coded by RWB
2023,TX,0,FIN, creates a state broadband fund to support broadband internet,1,BOS_topic coded by RWB
2023,TX,0,LEG, authorizes the legislature to make COLA adjustments to certain state retirees’ payments,1,BOS_topic coded by RWB
2023,TX,0,FIN, tax exemption for inventory for medical companies,1,BOS_topic coded by RWB
2023,TX,0,LOCAL, aLOCAL measure affecting El Paso County and its ability to issue bonds to support parks/rec,1,BOS_topic coded by RWB
2023,TX,0,LOCAL, aLOCAL measure affecting Galveston County and eliminating the position of treasurer,1,BOS_topic coded by RWB
2023,TX,0,JUD, increase retirement age for state judges from 75 to 79,0,BOS_topic coded by RWB
2023,TX,0,FIN, create a state centennial fund to pay for state parks,1,BOS_topic coded by RWB
2023,WI,0,JUD, expand the situations when judges can require accused persons to be confined before being convicted  by removing the requirement that an accused pose serious BODILY harm to others and thereby allow confinement in cases of ANY type of potential harm,1,BOS_topic coded by RWB
2023,WI,0,JUD, (amended a second portion of the provision amended in the first amendment) expand the situations where judges can require accused persons to be confined by allowing judges to take account of previous convictions any a number of other circumstances that might merit the accused remaining confined before trial,1,BOS_topic coded by RWB
2024,AL,0,FIN, a technical change in how local matters are treated in the budget resolution process,0,BOS_topic coded by RWB
2024,AL,0,FIN, a statewide amendment allowing 16th section lands for a particular county to be used for education funding,1,BOS_topic coded by RWB
2024,AL,0,LOCAL,Autauga ,0,BOS_topic coded by RWB
2024,AL,0,LOCAL,Baldwin this and the other Baldwin amendments would create landmark districts,1,BOS_topic coded by RWB
2024,AL,0,LOCAL,Baldwin this and the other Baldwin amendments would create landmark districts,1,BOS_topic coded by RWB
2024,AL,0,LOCAL,"Baldwin this and the other Baldwin amendments would create landmark districts (note that the official record failed to note this 3rd amendment, but it was definitely on the ballot and approved)",1,BOS_topic coded by RWB
2024,AL,0,LOCAL,Choctaw ,1,BOS_topic coded by RWB
2024,AL,0,LOCAL,Covington ,1,BOS_topic coded by RWB
2024,AL,0,LOCAL,Cullman ,0,BOS_topic coded by RWB
2024,AL,0,LOCAL,Dale 1 ,1,BOS_topic coded by RWB
2024,AL,0,LOCAL,Dale 2 ,1,BOS_topic coded by RWB
2024,AL,0,LOCAL,Etowah ,1,BOS_topic coded by RWB
2024,AL,0,LOCAL,Geneva ,1,BOS_topic coded by RWB
2024,AL,0,LOCAL,Henry ,1,BOS_topic coded by RWB
2024,AL,0,LOCAL,Houston 1 ,0,BOS_topic coded by RWB
2024,AL,0,LOCAL,Houston 2 ,1,BOS_topic coded by RWB
2024,AL,0,LOCAL,Jackson ,1,BOS_topic coded by RWB
2024,AL,0,LOCAL,Lauderdale ,1,BOS_topic coded by RWB
2024,AL,0,LOCAL,Marshall ,1,BOS_topic coded by RWB
2024,AL,0,LOCAL,Shelby ,1,BOS_topic coded by RWB
2024,AL,0,LOCAL,St. Clair ,1,BOS_topic coded by RWB
2024,AL,0,LOCAL,Tuscaloosa ,1,BOS_topic coded by RWB
2024,AZ,0,SUFF/ELECT, Require partisan primaries and ban open primaries,0,BOS_topic coded by RWB
2024,AZ,0,AMEND, Add a geographic signature distribution requirement for initiated measures,0,BOS_topic coded by RWB
2024,AZ,0,LEG, authorize the legislature to end or modify a governor-imposed emergency order,0,BOS_topic coded by RWB
2024,AZ,0,SUFF/ELECT, allow initiated measures to be challenged in court after they are filed with SOS,0,BOS_topic coded by RWB
2024,AZ,0,JUD, make all judges elected for life (good behavior),0,BOS_topic coded by RWB
2024,AZ,0,MISC, allow tipped workers to be paid 25% less than the minimum wage,0,BOS_topic coded by RWB
2024,AZ,1,BOR, add abortion rights to state constitution,1,BOS_topic coded by RWB
2024,AZ,1,SUFF/ELECT, institute open primaries,0,BOS_topic coded by RWB
2024,AR,0,MISC," expand the purposes for which lottery revenue can be used  to include scholarships for vocational-technical school students, after state lawyers indicated that these scholarships might not be included in existing constitutional lottery provision language",1,BOS_topic coded by RWB
2024,AR,1,MISC, repeal a casino license for a casino in one county and require any future casinos to be approved by county voters in a referendum,1,BOS_topic coded by RWB
2024,CA,0,BOR, repeal same-sex marriage ban,1,BOS_topic coded by RWB
2024,CA,0,SUFF/ELECT, lower voter approval threshold to 55 percent for local bond measures,0,BOS_topic coded by RWB
2024,CA,0,BOR, eliminate the “involuntary servitude” language,0,BOS_topic coded by RWB
2024,CO,0,FIN, broaden the property tax exemption for veterans to include not just disability but unemployability,1,BOS_topic coded by RWB
2024,CO,0,JUD, create a new judicial discipline board to adjudicate cases of judicial misconduct,1,BOS_topic coded by RWB
2024,CO,0,BOR, remove the right to bail for murder defendants when the evidence of guilt is clear,1,BOS_topic coded by RWB
2024,CO,0,BOR, repeal same-sex marriage ban,1,BOS_topic coded by RWB
2024,CO,0,AMEND, push earlier by one week the deadline for submitting signatures for initiatives and also for a number of other deadlines,0,BOS_topic coded by RWB
2024,CO,1,BOR, establish a right to abortion and repeal ban on public funding of abortion,1,BOS_topic coded by RWB
2024,CO,1,BOR," recognize a right to school choice   “The people of the state of Colorado hereby find and declare that all children have the right to equal opportunity to access a quality education; that parents have the right to direct the education of their children; and that school choice includes neighborhood, charter, private, and home schools, open enrollment options, and future innovations in education.” (presumably would have allowed school vouchers)",0,BOS_topic coded by RWB
2024,CT,0,SUFF/ELECT, authorize the legislature to institute no-excuse absentee voting,1,BOS_topic coded by RWB
2024,FL,0,SUFF/ELECT, make all school board elections partisan,0,BOS_topic coded by RWB
2024,FL,0,BOR, add a right to hunt and fish,1,BOS_topic coded by RWB
2024,FL,0,FIN, index homestead exemption for inflation,1,BOS_topic coded by RWB
2024,FL,0,SUFF/ELECT, repeal public financing for campaigns,1,BOS_topic coded by RWB
2024,FL,1,MISC, legalize recreational marijuana,0,BOS_topic coded by RWB
2024,FL,1,BOR, a constitutional right to abortion,0,BOS_topic coded by RWB
2024,GA,0,FIN, create an option for a local homestead tax exemption,1,BOS_topic coded by RWB
2024,GA,0,JUD, create a state tax court,1,BOS_topic coded by RWB
2024,GA,0,FIN, increase personal property tax exemption by a big amount,1,BOS_topic coded by RWB
2024,HI,0,JUD," change modestly the process for how the chief justice appoints members of certain lower courts, to align with the process for how the governor appoints other court members  a technical change, really",1,BOS_topic coded by RWB
2024,HI,0,BOR, eliminate restriction on same-sex marriage,1,BOS_topic coded by RWB
2024,ID,0,SUFF/ELECT, prohibit non-citizen voting,1,BOS_topic coded by RWB
2024,IN,0,EXEC, remove superintendent from line of gubernatorial succession,1,BOS_topic coded by RWB
2024,IA,0,SUFF/ELECT," disallow non-citizen voting, but allow 17-year olds to vote in a primary in a year they will turn 18 by the general election",1,BOS_topic coded by RWB
2024,IA,0,EXEC, make clear that the LG succeeds the governor and that the LG position therefore needs to be filled after such a succession,1,BOS_topic coded by RWB
2024,KY,0,SUFF/ELECT, prohibit non-citizen voting,1,BOS_topic coded by RWB
2024,KY,0,FIN, allow public money to fund non-private schools,0,BOS_topic coded by RWB
2024,LA,0,FIN, require federal revenue for a certain program to be deposited in a trust fund,1,BOS_topic coded by RWB
2024,LA,0,JUD, make changes in the number and procedure for state judicial commission,1,BOS_topic coded by RWB
2024,LA,0,FIN, require at least 48 hours to elapse from the release of a conference report and a vote on a budget,1,BOS_topic coded by RWB
2024,LA,0,LEG, allow the legislature to extend its own session length by several days to vote on budget bill,1,BOS_topic coded by RWB
2024,LA,0,FIN, allow for postponement of payment of property taxes in additional circumstances,1,BOS_topic coded by RWB
2024,MD,0,BOR, adopt an amendment protecting reproductive freedom,1,BOS_topic coded by RWB
2024,MN,0,FIN, allow lottery proceeds to be deposited in a natural resources trust fund,1,BOS_topic coded by RWB
2024,MO,0,FIN, exempt child-care facilities from property taxes,0,BOS_topic coded by RWB
2024,MO,0,LEG, authorize the legislature to increase the required minimum spending for the Kansas City police force  a very complicated situation  it is an exception to a TEL provision that limits the ability of the state to mandate added spending by a local government,1,BOS_topic coded by RWB
2024,MO,1,MISC, Legalize sports betting,1,BOS_topic coded by RWB
2024,MO,1,BOR, add a right to abortion up to fetal viability,1,BOS_topic coded by RWB
2024,MO,1,MISC, authorize one additional casino license,0,BOS_topic coded by RWB
2024,MO,0,FUNCT, a very complicated measure that would have had an effect on pension programs for sheriff offices,0,BOS_topic coded by RWB
2024,MO,0,SUFF/ELECT, prohibit ranked choice voting,1,BOS_topic coded by RWB
2024,MT,1,SUFF/ELECT, adopt top-four primaries,0,BOS_topic coded by RWB
2024,MT,1,SUFF/ELECT," eliminate the current plurality-rule system and require candidates to get a majority to win, which could require either a run-off election or adopting RCV",0,BOS_topic coded by RWB
2024,MT,1,BOR, adopt a right to abortion before viability,1,BOS_topic coded by RWB
2024,NE,1,BOR, prohibit abortion after first trimester,1,BOS_topic coded by RWB
2024,NE,1,BOR, create a right to abortion prior to fetal viability,0,BOS_topic coded by RWB
2024,NV,0,FUNCT, remove constitutional status of university board of regents and allow legislature to handle these matters,0,BOS_topic coded by RWB
2024,NV,0,BOR, replace current language about mental disabilities to be more modern,1,BOS_topic coded by RWB
2024,NV,0,BOR, remove involuntary servitude language from cruel and unusual punishment clause,1,BOS_topic coded by RWB
2024,NV,1,SUFF/ELECT, institution RCV (fails on second passage),0,BOS_topic coded by RWB
2024,NV,1,BOR, adopt abortion rights (first vote of two required),1,BOS_topic coded by RWB
2024,NV,1,SUFF/ELECT, require photo ID for voting (first vote of two required),1,BOS_topic coded by RWB
2024,NH,0,JUD,"  increase judicial retirement age from 70 to 75  it got 66 percent of the vote, but needed 66.7 percent to pass",0,BOS_topic coded by RWB
2024,NM,0,FIN, regarding the amount of the property tax exemption for disabled veterans  a sliding scale depending on the amount of disability,1,BOS_topic coded by RWB
2024,NM,0,FIN, boosting the property tax exemption for veterans,1,BOS_topic coded by RWB
2024,NM,0,JUD, designating the UNM law school dean’s designee to chair the judicial nominating commission,1,BOS_topic coded by RWB
2024,NM,0,FUNCT, transfer from the legislature to the county board of commissioners the responsibility to set the salary for county officials,1,BOS_topic coded by RWB
2024,NY,0,BOR," add a number of dimensions to the equal protection clause, including reproductive autonomy",1,BOS_topic coded by RWB
2024,NC,0,SUFF/ELECT, prohibit non-citizen voting,1,BOS_topic coded by RWB
2024,ND,1,SUFF/ELECT, set an age limit for serving in Congress,1,BOS_topic coded by RWB
2024,ND,0,BOR, update mental illness language,1,BOS_topic coded by RWB
2024,ND,0,AMEND," put more limits in the way of initiatives, through a single-subject rule, an increased signature requirement for constitutional initiatives, and a double-passage rule for constitutional initiatives",0,BOS_topic coded by RWB
2024,ND,0,FIN, Change the distribution of the Legacy Fund,1,BOS_topic coded by RWB
2024,ND,1,FIN, basically abolish the local property tax,0,BOS_topic coded by RWB
2024,OH,1,SUFF/ELECT, create a citizens redistricting commission to replace the existing commissions and impose no requirements on their work,0,BOS_topic coded by RWB
